classes	fitness	bias_r	bias_z	bias_h	weight_xr	weight_xz	weight_xh	weight_hr	weight_hz	weight_hh	bias_rw	conn0	conn1	conn2
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.47037	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.07531	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.73567	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.72827	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.58366	-1.41786	1.59239	4.63897	2.2147	-6.0
PP	1.0	-1.14756	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.7905	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.37524	-0.77372	2.03257	-0.13563	1.5178	-1.4993	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.41661	-0.77372	2.02944	-0.13563	1.47037	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.97616	1.47037	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-1.14756	2.54117	-1.28903	3.317	-0.77372	2.03257	0.01368	1.58366	-1.57635	1.59239	4.7905	2.2147	-5.92278
PP	1.0	-0.63847	2.54117	-1.28903	3.40618	-0.77372	2.03257	-0.13563	1.65471	-1.57635	1.59239	4.74485	2.15948	-5.92922
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.10628	0.51529	1.58366	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.62319	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.34278	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.41826	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.41661	-0.77372	2.03257	-0.21412	1.47037	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.41661	-0.77372	2.03257	-0.13563	1.47037	-1.39733	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.34278	2.54117	-1.28903	3.32245	-0.77372	1.97606	-0.30637	1.47037	-1.57635	1.59239	4.63897	2.2147	-5.88978
PP	1.0	-0.22546	2.54117	-1.28903	3.41661	-0.77372	2.03257	-0.13563	1.47037	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.40821	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.34278	2.78864	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.47037	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.65293	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.34278	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.34026	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.40618	-0.77372	2.03257	-0.00881	1.65471	-1.57635	1.59239	4.74485	2.15948	-5.92922
PP	1.0	-0.63847	2.54117	-1.27904	3.32245	-0.77372	2.03257	-0.29298	1.64271	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.19874	3.32245	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.17244	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.47037	-1.79657	1.59239	4.63897	2.2147	-6.0
PP	1.0	-1.02778	2.54117	-1.27904	3.32245	-0.77372	2.07119	-0.29298	1.6524	-1.62893	1.59239	4.75979	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.27904	3.32245	-0.77372	2.03257	-0.29298	1.64271	-1.57635	1.60719	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.0331	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.07531	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.71192	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.07531	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.15632	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.07531	-6.0
PP	1.0	-0.63847	2.85787	-1.27904	3.32245	-0.77372	2.03257	-0.24378	1.64271	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	1.78108	-0.77372	2.03257	-0.13563	1.6354	-1.57635	1.59239	4.63897	2.07531	-6.0
PP	1.0	-0.63847	2.54117	-1.27904	3.32245	-0.73702	2.08633	-0.29298	1.64271	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.47407	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.34015	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	0.11915	1.32206	-1.72174	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.55818	4.63897	2.2147	-6.0
PP	1.0	-0.47407	2.54117	-1.28903	1.59745	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.63658	2.03257	0.17749	1.81545	-1.62192	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.27904	3.3575	-0.77372	2.03257	-0.29298	1.64271	-1.57635	1.59239	4.51658	2.2147	-6.0
PP	1.0	-0.24599	2.54117	-1.27904	3.32245	-0.77372	2.03257	-0.29298	1.64271	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.00691	1.58366	-1.57635	1.59239	4.63897	2.2147	-6.0
PP	1.0	-0.63847	2.54117	-1.28903	3.32245	-0.77372	2.03257	-0.13563	1.58366	-1.57635	1.59239	4.63897	2.07531	-5.96291
NP	1.0	-0.8338	1.94646	-1.69978	2.06985	-0.19348	-1.37295	1.37123	0.97325	1.88576	2.01462	-5.16615	1.02142	-4.09453
NN	1.0	0.17122	2.43158	0.88171	-0.70121	0.56601	1.79605	-2.9296	-1.36817	-2.0114	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.7372	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	1.06447	2.43158	0.88171	-0.53057	0.56601	1.79605	-2.9296	-1.36817	-2.0114	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.17122	2.43158	0.88171	-0.70121	0.56601	1.79605	-3.03295	-1.36817	-2.16099	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.17122	2.43158	0.88171	-0.70121	0.46568	1.79605	-2.9296	-1.40303	-2.0114	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.13848	2.43158	0.88171	-0.65593	0.56601	1.75631	-2.9296	-1.36817	-2.0114	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.17122	2.43158	0.88171	-0.82133	0.56601	1.76388	-2.9296	-1.36817	-2.0114	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.17122	2.43158	0.88171	-0.40831	0.56601	1.79605	-2.9296	-1.36817	-2.05533	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.17122	2.43158	0.88171	-0.70121	0.56601	1.79605	-2.74383	-1.70765	-2.16099	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.17122	2.43158	0.88171	-1.0472	0.46568	1.79605	-2.9296	-1.36817	-2.0114	1.07907	-5.6596	-2.26037	-4.79481
NN	1.0	0.17122	2.43158	0.88171	-0.70121	0.46568	1.79605	-2.9296	-1.13582	-2.0114	1.07907	-5.6596	-2.26037	-4.79481
NP	1.0	-0.62644	1.94646	-1.69978	2.02318	-0.04948	-1.37295	-0.26487	0.80353	1.29895	2.01462	-5.16615	1.02142	-4.00184
NP	1.0	-0.62644	1.94646	-1.69978	1.87945	-0.04948	-1.37295	-0.25239	0.80353	1.29895	2.01462	-5.16615	1.02142	-4.00184
NN	1.0	0.14955	2.43158	0.85692	-1.72047	0.4896	1.84084	-2.9296	-1.17794	-2.40668	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-2.01301	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.84022	-1.7372	0.4896	1.88318	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.31229	2.43158	0.85692	-1.7372	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.7372	0.4896	1.85682	-2.77297	-1.17794	-2.20923	1.07907	-5.57937	-2.30449	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.7372	0.4896	1.85682	-2.9296	-0.94332	-2.20923	1.07907	-5.57937	-2.30303	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.7372	0.4896	1.85682	-2.9296	-1.17794	-2.38021	1.15001	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.68336	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.36028	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.7372	0.55336	1.85682	-2.9296	-1.13074	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.72602	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.7372	0.4896	1.85682	-2.93174	-1.12804	-2.38814	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.35991	0.4896	1.85682	-2.9296	-1.27104	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.72047	0.49106	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NP	1.0	-0.69706	1.94646	-1.69978	2.01983	-0.04948	-1.37295	0.12833	0.88998	1.32945	2.01462	-5.16615	1.02142	-4.00184
NN	1.0	0.14955	2.43158	0.85692	-0.80204	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-2.01301	0.4896	1.85682	-3.03391	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.7372	0.4896	1.85682	-2.9296	-1.17794	-2.40344	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.7372	0.4896	1.85682	0.03597	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.92873
NN	1.0	-0.31229	2.43158	0.85692	-1.7372	0.46144	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.81731	0.50163	1.85682	-2.9296	-1.17794	-2.15884	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.00934	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.79604	2.43158	0.85692	-0.80204	0.3628	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.61798	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.81731	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.81731	0.4896	1.85682	-2.93675	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.95708	0.4896	1.85682	0.03597	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NP	1.0	-0.62644	1.94646	-1.69978	2.02318	-0.04948	-1.37295	-0.29759	0.65488	1.29895	2.01462	-5.05144	1.02142	-4.00184
NP	1.0	-0.62644	1.94646	-1.69978	2.02318	-0.04948	-1.37295	-0.26487	0.80353	1.42338	2.01462	-5.16615	1.02142	-4.00184
NP	1.0	-0.62644	1.94646	-1.69978	2.02318	-0.04948	-1.37295	-0.26487	0.80353	0.71705	2.01462	-5.16615	1.02142	-4.00184
NP	1.0	-0.62644	1.94646	-1.69978	2.15406	-0.04948	-1.37295	-0.29759	0.65488	1.29895	2.01462	-5.05144	1.02142	-4.00184
NP	1.0	-0.62644	1.94646	-1.69978	2.01335	-0.04948	-1.37295	-0.29759	0.65488	1.29895	2.01462	-5.05144	1.02142	-4.00184
NP	1.0	-0.62644	1.94646	-1.69978	2.19287	-0.04948	-1.37295	-0.29759	0.65488	1.29895	2.01462	-5.05144	1.02142	-4.00184
NP	1.0	-0.62644	1.94646	-1.69978	2.05018	-0.04948	-1.37295	-0.29759	0.65488	1.25101	2.01462	-5.05144	1.02142	-4.00184
NN	1.0	-0.31229	2.43158	0.85692	-1.75353	0.55258	1.85682	-0.72965	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-0.80204	0.4896	1.85682	-2.87274	-1.17794	-2.26096	1.07907	-5.54678	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-1.16847	0.56175	1.80191	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-0.94085	0.49018	1.85682	-2.9296	-1.17956	-2.26096	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-0.93428	0.4896	1.85682	-2.9296	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-0.80204	0.4896	1.85682	-2.9296	-1.17794	-2.26096	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.31229	2.43158	0.85692	-1.7372	0.30997	1.85682	-1.12138	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
PN	1.0	-2.88259	-0.61554	-0.6618	1.51826	1.43277	-2.48674	-1.04122	-2.98573	-0.56835	-3.0	0.79187	-5.94949	-2.80822
PN	1.0	-2.88259	-0.61554	-0.6618	1.51826	1.26773	-2.48674	-0.77078	-2.98573	-0.58942	-3.0	0.79187	-5.94949	-2.80822
NN	1.0	-0.31229	2.43158	0.85692	-1.75353	0.55258	1.85682	-0.81138	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.67805	2.43158	0.85692	-2.23054	0.55258	1.82922	-0.72965	-1.17794	-2.20923	1.06819	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-0.80204	0.4896	1.85682	-2.9296	-1.52433	-2.29999	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.31229	2.43848	0.85692	-1.75353	0.55258	1.85682	-0.72965	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.87202	2.43158	0.85692	-2.23054	0.63543	1.82922	-0.72965	-1.17794	-2.20923	1.06819	-5.68096	-2.26037	-4.79481
NN	1.0	-0.31229	2.43158	0.85692	-1.75353	0.55258	1.82922	-0.86287	-1.17794	-2.20923	1.06819	-5.57937	-2.26037	-4.79481
NN	1.0	-0.31229	2.43158	0.85692	-1.75353	0.55258	1.87324	-0.86287	-1.17794	-2.20923	1.06819	-5.57937	-2.26037	-4.79481
PN	1.0	-2.88259	-0.61554	-0.6618	-0.79118	0.54519	-2.51189	-1.14562	-2.98573	-1.03145	-3.0	0.79187	-6.0	-3.06504
NN	1.0	-0.67805	2.43158	0.85692	-2.23054	0.38698	1.82922	-0.67063	-1.13205	-2.2837	1.10751	-6.0	-2.26037	-5.3978
NN	1.0	0.14955	2.43158	0.85692	-0.80204	0.4896	1.85682	-2.9296	-1.09731	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.67805	2.43158	0.85692	-2.19962	0.38698	1.82922	-0.67063	-1.13205	-2.2837	1.10751	-6.0	-2.26037	-5.3978
NN	1.0	-0.31229	2.43158	0.85692	-1.75353	0.55258	1.85682	-0.61387	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-0.80204	0.4896	1.85682	-3.12404	-1.11143	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.67805	2.43158	0.85692	-2.23054	0.38698	1.82922	-0.67063	-1.01523	-2.2837	1.10751	-6.0	-2.26037	-5.3978
NN	1.0	0.01636	2.43158	0.85692	-0.80204	0.4896	1.85682	-2.69291	-1.11143	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.67805	2.43158	0.85692	-2.39818	0.38698	1.82339	-0.67063	-1.13205	-2.2837	1.10751	-6.0	-2.26037	-5.3978
NN	1.0	-0.31229	2.43158	0.85692	-1.30783	0.55258	1.75688	-0.81138	-1.85147	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.31229	2.43158	0.85692	-1.75353	0.55258	1.79053	-0.81138	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.31229	2.43158	0.85692	-1.75353	0.54723	1.85682	-0.81138	-1.17794	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.67805	2.43158	0.85692	-2.23054	0.38698	1.82922	-0.67063	-1.13205	-2.2837	1.10751	-5.99648	-2.26037	-5.3978
NN	1.0	0.14955	2.43158	0.85692	-0.80204	0.4896	1.85682	-2.9296	-1.11143	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.31229	2.43158	0.85692	-1.59693	0.46485	1.85682	-0.79801	-1.53338	-2.11746	1.07907	-5.57937	-2.26037	-4.79481
NP	1.0	-0.7171	1.94646	-1.69978	2.12871	-0.04948	-1.37295	1.32573	0.54647	1.53145	2.01462	-5.16615	1.04125	-4.1587
NP	1.0	-0.72982	1.94646	-1.69978	2.12871	-0.04948	-1.37295	1.32573	0.54647	1.53145	2.01462	-5.16615	1.04125	-4.1587
PN	1.0	-2.48904	-0.61554	-0.6618	1.48678	0.82718	-2.60821	-1.14562	-3.14512	-0.65796	-3.0	0.79187	-6.0	-3.06504
PN	1.0	-2.88259	-0.61554	-0.6618	1.59271	0.84442	-2.46679	2.78175	-2.98573	-0.32749	-3.0	0.79187	-6.0	-3.06504
PN	1.0	-1.92054	-0.61554	-0.6618	1.32383	0.84442	-2.46679	2.78175	-3.07857	-0.32749	-3.0	0.79187	-6.0	-3.06504
PN	1.0	-2.88259	-0.61554	-0.6618	-3.03016	0.84442	-2.46679	2.78175	-2.98573	-0.32749	-3.0	0.79187	-6.0	-3.06504
PN	1.0	-2.88259	-0.61554	-0.6618	1.59271	0.96197	-2.46679	2.82675	-2.98573	-0.32749	-3.0	0.79187	-6.0	-3.06504
PN	1.0	-2.88259	-0.61554	-0.6618	1.59271	-0.76682	-2.46679	-0.34141	-3.18656	-0.35001	-3.0	0.79187	-6.0	-3.06504
NN	1.0	0.37069	2.43158	0.85692	-1.75353	0.55258	1.85682	-0.86902	-1.17794	-2.1961	1.07907	-5.56754	-2.26037	-4.97195
NN	1.0	-0.67805	2.43158	0.85692	-2.23054	0.38698	1.87122	-0.83506	-1.17794	-2.20923	1.06819	-6.0	-2.26037	-5.3978
NN	1.0	0.37507	2.43158	0.85692	-1.75353	0.55258	1.85682	-0.97746	-1.17794	-2.20923	1.07907	-5.56754	-2.26037	-4.97195
NN	1.0	0.14955	2.43158	0.85692	-0.80204	0.4896	1.85682	-2.94156	-1.11143	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.42468	2.43158	0.85692	-0.66793	0.4896	1.85682	-2.9296	-1.11143	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.13404	2.43158	0.85692	-1.75353	0.55258	1.85682	-1.32082	-1.17794	-2.20923	1.07907	-5.56754	-2.26037	-4.97195
NN	1.0	-0.64248	2.43158	0.85692	-2.23054	0.38698	1.82922	0.34832	-1.35234	-2.20923	1.06819	-6.0	-2.26037	-5.3978
NN	1.0	-0.67805	2.43158	0.85692	-2.23054	0.38698	1.82922	-0.52734	-1.02306	-2.17094	1.06819	-6.0	-2.26037	-5.3978
NN	1.0	0.31422	2.43158	0.85692	-0.80204	0.4896	1.85682	-3.02788	-1.11143	-2.20923	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.42468	2.43158	0.85692	-0.07564	0.4896	1.82491	-3.1267	-1.11143	-2.40238	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	0.14955	2.43158	0.85692	-0.80793	0.4896	1.86326	-2.9296	-1.09541	-2.21736	1.07907	-5.57937	-2.26037	-4.79481
NN	1.0	-0.13404	2.43158	0.85692	-1.75353	0.55258	1.85682	-0.93559	-1.17794	-2.20923	1.07907	-5.56754	-2.26037	-4.97195
NP	1.0	-0.53592	1.94646	-1.69978	1.1672	0.0003	-1.37295	1.806	0.58404	1.41349	2.01462	-5.16615	1.02142	-4.1587
PN	1.0	-2.28717	-0.57518	-0.6618	-0.40322	0.80549	-2.47925	0.95514	-2.98573	-0.58151	-3.0	0.79187	-6.0	-3.06504
PN	1.0	-2.64474	-0.57518	-0.6618	-0.55683	0.52336	-2.47925	0.95514	-3.01767	-3.12299	-3.0	0.79187	-6.0	-3.06504
PN	1.0	-3.0	-0.57518	-0.6618	-0.55683	0.78014	-2.47925	0.95514	-2.98589	-1.51424	-3.0	0.79187	-6.0	-3.06504
PP	1.0	1.00148	2.32692	-1.53803	0.26581	0.67583	1.61764	-2.46179	0.28285	-3.53262	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.00148	2.32692	-1.53803	0.26581	0.67583	1.61764	-2.36242	0.28285	-3.53262	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.00148	2.32692	-1.53803	0.51835	0.67583	1.61764	-2.5236	0.28285	-3.53262	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.00148	2.32692	-1.53803	0.26581	0.67583	1.61764	-2.50489	0.28285	-3.53262	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.00148	2.32692	-1.53803	0.26581	0.67583	1.61764	-2.12356	0.28285	-3.53262	1.81985	4.30732	3.92394	-3.32617
PP	1.0	0.79267	2.32692	-1.53803	0.34906	0.67583	1.61764	-2.34135	0.28285	-3.53262	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.00148	2.32692	-1.53803	0.26581	0.67583	1.61764	-2.7056	0.28285	-3.52082	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.00148	2.32692	-1.53803	0.10632	0.67583	1.61764	-2.7056	0.28285	-3.52082	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.00148	2.32692	-1.53803	0.26581	0.67583	1.61764	-2.56846	0.28285	-3.53262	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.31152	2.32692	-1.53803	0.49636	0.67583	1.61764	-2.36242	0.33573	-3.43504	1.81985	4.30732	3.92394	-3.32617
PP	1.0	1.00148	2.32692	-1.53803	0.26581	0.67583	1.61764	-2.5824	0.28285	-3.52082	1.81985	4.30732	3.92394	-3.32617
PN	1.0	-0.62279	0.87921	0.17785	-0.9621	-1.25974	-2.69456	0.47752	-2.5439	1.61661	0.89561	1.09857	-1.73665	-2.9993
PN	1.0	-0.62279	0.87921	0.17785	-0.62776	-1.25974	-2.66286	0.47752	-2.5439	1.61661	0.89561	1.09857	-1.73665	-2.9993
PN	1.0	-0.62279	0.87921	0.17785	-0.9621	-1.25974	-2.66286	0.47752	-2.5439	1.61661	0.89561	1.09857	-1.73665	-2.9993
PN	1.0	-0.62279	0.87921	0.19496	-0.60344	-1.2714	-2.66286	0.23563	-2.5439	1.61661	0.89561	1.09857	-1.73665	-2.9993
PN	1.0	-0.62279	0.87921	0.17785	-0.62776	-1.25035	-2.66286	0.47752	-2.5439	1.61661	0.89561	1.09857	-1.73665	-2.9993
NP	1.0	1.43625	1.14097	-0.04806	-0.51134	-1.02119	-0.48112	-1.04092	0.4644	0.69354	0.96683	-1.32442	2.79967	-2.72808
NP	1.0	1.43625	1.14097	-0.04806	-0.51134	-1.02119	-0.48112	-1.0334	0.4644	0.69354	0.96683	-1.32442	2.79967	-2.72808
NN	1.0	0.68965	1.50233	-0.29826	-2.47006	0.6124	1.59613	-0.66392	-2.95749	-1.52329	0.22387	-3.13557	-3.03335	-3.80472
NP	1.0	1.43625	1.14097	-0.04806	-0.51134	-1.0752	-0.48112	-1.04092	0.4644	0.69354	0.96683	-1.32442	2.86344	-2.72808
NP	1.0	1.43625	1.14097	-0.04806	-0.51134	-1.0752	-0.48112	-1.04092	0.4644	0.69354	0.96683	-1.32442	2.79967	-2.72808
NP	1.0	1.43625	1.14097	-0.04806	-0.51134	-1.0752	-0.48112	-1.04092	0.3478	0.69354	0.96683	-1.32442	2.86344	-2.72808
NP	1.0	1.43625	1.14097	-0.04806	-0.81572	-1.02119	-0.48112	-1.29419	0.4644	0.69354	0.96683	-1.32442	2.79967	-2.72808
NP	1.0	1.43625	1.14097	-0.04806	-0.38909	-1.02119	-0.48112	-1.04092	0.4644	0.69354	0.96683	-1.32442	2.79967	-2.72808
NP	1.0	1.43625	1.12488	-0.04806	-0.51134	-1.02119	-0.48112	-1.04092	0.52887	0.69354	0.96683	-1.32442	2.79967	-2.72808
NP	1.0	1.43625	1.14097	-0.04806	-0.52422	-1.0752	-0.48112	-1.04092	0.4644	0.69354	0.96683	-1.32442	2.86344	-2.72808
NP	1.0	2.01248	1.14097	-0.04806	0.60885	-1.0752	-0.48112	-1.04092	0.4644	0.69354	0.94718	-1.32442	2.79967	-2.72808
NP	1.0	1.43625	1.14097	-0.04806	-0.56452	-1.02119	-0.48112	-1.04092	0.4644	0.69354	0.96683	-1.32442	2.79967	-2.72808
NP	1.0	1.43625	1.14097	-0.04806	-0.81572	-0.98358	-0.48112	-1.32949	0.36055	0.69354	0.96683	-1.32442	2.79967	-2.72808
PN	1.0	-0.62279	0.87921	0.17785	-0.9621	-1.25974	-2.66286	0.47752	-2.5439	1.61661	0.89561	1.11056	-1.73665	-2.9993
PN	1.0	-0.62279	0.87921	0.17785	-0.9621	-1.28105	-2.66286	0.47752	-2.5439	1.61661	0.89561	1.11056	-1.73665	-2.9993
PN	1.0	-0.67555	0.87921	0.17785	-0.9621	-1.32805	-2.66286	0.47752	-2.5439	1.83416	0.89561	1.09857	-1.73665	-2.9993
PN	1.0	-0.62279	0.87921	0.17785	-1.00364	-1.25974	-2.66286	0.47752	-2.5439	1.9743	0.89561	1.09857	-1.73665	-2.9993
PN	1.0	-0.62279	0.87921	0.17785	-0.88897	-1.25974	-2.66286	0.63671	-2.5439	1.69997	0.89561	1.11056	-1.73665	-2.9993
